violation_date,paid_violations,unpaid_violations
20 جمادى الأولى 1387,6,0
21 جمادى الأولى 1387,3,0
22 جمادى الأولى 1387,2,0
23 جمادى الأولى 1387,3,0
24 جمادى الأولى 1387,3,0
25 جمادى الأولى 1387,3,0
26 جمادى الأولى 1387,4,0
27 جمادى الأولى 1387,1,0
28 جمادى الأولى 1387,2,0
29 جمادى الأولى 1387,1,0
30 جمادى الأولى 1387,1,0
1 جمادى الآخرة 1387,6,0
3 جمادى الآخرة 1387,3,0
4 جمادى الآخرة 1387,7,0
5 جمادى الآخرة 1387,2,0
6 جمادى الآخرة 1387,1,0
7 جمادى الآخرة 1387,4,0
8 جمادى الآخرة 1387,2,0
9 جمادى الآخرة 1387,3,0
10 جمادى الآخرة 1387,3,0
11 جمادى الآخرة 1387,8,0
12 جمادى الآخرة 1387,1,0
13 جمادى الآخرة 1387,4,0
14 جمادى الآخرة 1387,2,0
15 جمادى الآخرة 1387,3,0
16 جمادى الآخرة 1387,3,0
17 جمادى الآخرة 1387,2,0
18 جمادى الآخرة 1387,2,0
19 جمادى الآخرة 1387,1,0
20 جمادى الآخرة 1387,1,0
21 جمادى الآخرة 1387,3,0
22 جمادى الآخرة 1387,5,0
23 جمادى الآخرة 1387,4,0
25 جمادى الآخرة 1387,2,0
26 جمادى الآخرة 1387,4,0
27 جمادى الآخرة 1387,1,0
28 جمادى الآخرة 1387,2,0
1 رجب 1387,1,0
2 رجب 1387,1,0
3 رجب 1387,2,0
4 رجب 1387,1,0
6 رجب 1387,2,0
7 رجب 1387,2,0
8 رجب 1387,2,0
9 رجب 1387,5,0
11 رجب 1387,4,0
12 رجب 1387,2,0
13 رجب 1387,3,0
14 رجب 1387,4,0
15 رجب 1387,3,0
16 رجب 1387,7,0
17 رجب 1387,4,0
18 رجب 1387,2,0
19 رجب 1387,1,0
20 رجب 1387,5,0
21 رجب 1387,2,0
22 رجب 1387,2,0
23 رجب 1387,2,0
24 رجب 1387,3,0
27 رجب 1387,2,0
28 رجب 1387,1,0
29 رجب 1387,4,0
30 رجب 1387,2,0
1 شعبان 1387,3,0
3 شعبان 1387,4,0
4 شعبان 1387,2,0
5 شعبان 1387,5,0
6 شعبان 1387,3,0
7 شعبان 1387,1,0
8 شعبان 1387,2,0
9 شعبان 1387,3,0
10 شعبان 1387,1,0
11 شعبان 1387,1,0
12 شعبان 1387,2,0
13 شعبان 1387,4,0
14 شعبان 1387,3,0
15 شعبان 1387,4,0
16 شعبان 1387,3,0
17 شعبان 1387,1,0
18 شعبان 1387,2,0
19 شعبان 1387,2,0
20 شعبان 1387,2,0
21 شعبان 1387,2,0
22 شعبان 1387,2,0
23 شعبان 1387,2,0
24 شعبان 1387,5,0
25 شعبان 1387,2,0
26 شعبان 1387,3,0
27 شعبان 1387,1,0
28 شعبان 1387,2,0
29 شعبان 1387,1,0
1 رمضان 1387,2,0
2 رمضان 1387,2,0
3 رمضان 1387,1,0
4 رمضان 1387,3,0
5 رمضان 1387,1,0
6 رمضان 1387,2,0
8 رمضان 1387,3,0
9 رمضان 1387,2,0
10 رمضان 1387,2,0
11 رمضان 1387,7,0
13 رمضان 1387,2,0
14 رمضان 1387,4,0
15 رمضان 1387,1,0
16 رمضان 1387,4,0
17 رمضان 1387,3,0
18 رمضان 1387,2,0
19 رمضان 1387,3,0
20 رمضان 1387,4,0
21 رمضان 1387,1,0
22 رمضان 1387,1,0
23 رمضان 1387,2,0
24 رمضان 1387,3,0
25 رمضان 1387,4,0
26 رمضان 1387,1,0
27 رمضان 1387,3,0
28 رمضان 1387,1,0
30 رمضان 1387,2,0
1 شوال 1387,2,0
3 شوال 1387,4,0
4 شوال 1387,2,0
6 شوال 1387,3,0
8 شوال 1387,1,0
9 شوال 1387,2,0
10 شوال 1387,3,0
11 شوال 1387,2,0
12 شوال 1387,4,0
13 شوال 1387,4,0
14 شوال 1387,5,0
15 شوال 1387,4,0
16 شوال 1387,5,0
17 شوال 1387,5,0
18 شوال 1387,1,0
19 شوال 1387,5,0
20 شوال 1387,5,0
21 شوال 1387,5,0
23 شوال 1387,2,0
24 شوال 1387,2,0
25 شوال 1387,2,0
26 شوال 1387,6,0
27 شوال 1387,3,0
28 شوال 1387,7,0
29 شوال 1387,2,0
1 ذو القعدة 1387,2,0
2 ذو القعدة 1387,1,0
3 ذو القعدة 1387,4,0
4 ذو القعدة 1387,3,0
5 ذو القعدة 1387,3,0
6 ذو القعدة 1387,1,0
7 ذو القعدة 1387,1,0
8 ذو القعدة 1387,5,0
9 ذو القعدة 1387,3,0
10 ذو القعدة 1387,3,0
11 ذو القعدة 1387,2,0
12 ذو القعدة 1387,3,0
13 ذو القعدة 1387,3,0
14 ذو القعدة 1387,1,0
15 ذو القعدة 1387,3,0
16 ذو القعدة 1387,2,0
17 ذو القعدة 1387,2,0
18 ذو القعدة 1387,5,0
19 ذو القعدة 1387,4,0
20 ذو القعدة 1387,2,0
21 ذو القعدة 1387,2,0
22 ذو القعدة 1387,6,0
23 ذو القعدة 1387,1,0
24 ذو القعدة 1387,5,0
25 ذو القعدة 1387,8,0
26 ذو القعدة 1387,3,0
27 ذو القعدة 1387,4,0
28 ذو القعدة 1387,5,0
29 ذو القعدة 1387,1,0
30 ذو القعدة 1387,4,0
1 ذو الحجة 1387,6,0
2 ذو الحجة 1387,3,0
3 ذو الحجة 1387,3,0
4 ذو الحجة 1387,4,0
5 ذو الحجة 1387,2,0
6 ذو الحجة 1387,2,0
7 ذو الحجة 1387,2,0
8 ذو الحجة 1387,2,0
9 ذو الحجة 1387,4,0
10 ذو الحجة 1387,5,0
11 ذو الحجة 1387,3,0
12 ذو الحجة 1387,1,0
13 ذو الحجة 1387,1,0
14 ذو الحجة 1387,4,0
16 ذو الحجة 1387,3,0
17 ذو الحجة 1387,3,0
18 ذو الحجة 1387,4,0
19 ذو الحجة 1387,3,0
20 ذو الحجة 1387,2,0
21 ذو الحجة 1387,5,0
22 ذو الحجة 1387,2,0
23 ذو الحجة 1387,5,0
24 ذو الحجة 1387,3,0
25 ذو الحجة 1387,4,0
26 ذو الحجة 1387,4,0
27 ذو الحجة 1387,1,0
28 ذو الحجة 1387,3,0
29 ذو الحجة 1387,4,0
30 ذو الحجة 1387,5,0
1 محرم 1388,5,0
2 محرم 1388,4,0
3 محرم 1388,3,0
4 محرم 1388,4,0
5 محرم 1388,4,0
6 محرم 1388,1,0
7 محرم 1388,1,0
8 محرم 1388,2,0
9 محرم 1388,2,0
10 محرم 1388,3,0
11 محرم 1388,1,0
12 محرم 1388,3,0
13 محرم 1388,3,0
14 محرم 1388,3,0
15 محرم 1388,4,0
16 محرم 1388,2,0
17 محرم 1388,2,0
18 محرم 1388,3,0
19 محرم 1388,3,0
20 محرم 1388,1,0
22 محرم 1388,1,0
23 محرم 1388,6,0
24 محرم 1388,3,0
25 محرم 1388,1,0
26 محرم 1388,2,0
27 محرم 1388,1,0
28 محرم 1388,3,0
29 محرم 1388,3,0
1 صفر 1388,2,0
2 صفر 1388,2,0
3 صفر 1388,2,0
4 صفر 1388,2,0
5 صفر 1388,3,0
6 صفر 1388,1,0
7 صفر 1388,5,0
8 صفر 1388,1,0
9 صفر 1388,2,0
10 صفر 1388,5,0
11 صفر 1388,2,0
12 صفر 1388,1,0
13 صفر 1388,2,0
14 صفر 1388,1,0
15 صفر 1388,4,0
16 صفر 1388,7,0
17 صفر 1388,2,0
18 صفر 1388,4,0
19 صفر 1388,3,0
20 صفر 1388,3,0
21 صفر 1388,2,0
22 صفر 1388,5,0
23 صفر 1388,5,0
24 صفر 1388,1,0
25 صفر 1388,2,0
26 صفر 1388,2,0
27 صفر 1388,1,0
28 صفر 1388,4,0
29 صفر 1388,2,0
30 صفر 1388,5,0
1 ربيع الأول 1388,2,0
2 ربيع الأول 1388,4,0
3 ربيع الأول 1388,3,0
4 ربيع الأول 1388,8,0
5 ربيع الأول 1388,2,0
6 ربيع الأول 1388,2,0
7 ربيع الأول 1388,3,0
8 ربيع الأول 1388,3,0
10 ربيع الأول 1388,5,0
11 ربيع الأول 1388,3,0
12 ربيع الأول 1388,1,0
13 ربيع الأول 1388,2,0
14 ربيع الأول 1388,4,0
15 ربيع الأول 1388,3,0
16 ربيع الأول 1388,4,0
17 ربيع الأول 1388,7,0
18 ربيع الأول 1388,4,0
19 ربيع الأول 1388,3,0
20 ربيع الأول 1388,3,0
21 ربيع الأول 1388,2,0
22 ربيع الأول 1388,2,0
23 ربيع الأول 1388,1,0
24 ربيع الأول 1388,4,0
25 ربيع الأول 1388,3,0
26 ربيع الأول 1388,2,0
27 ربيع الأول 1388,4,0
28 ربيع الأول 1388,2,0
29 ربيع الأول 1388,2,0
30 ربيع الأول 1388,3,0
1 ربيع الآخر 1388,4,0
2 ربيع الآخر 1388,2,0
3 ربيع الآخر 1388,5,0
4 ربيع الآخر 1388,2,0
5 ربيع الآخر 1388,4,0
6 ربيع الآخر 1388,2,0
7 ربيع الآخر 1388,7,0
8 ربيع الآخر 1388,4,0
9 ربيع الآخر 1388,2,0
10 ربيع الآخر 1388,4,0
11 ربيع الآخر 1388,2,0
12 ربيع الآخر 1388,5,0
13 ربيع الآخر 1388,2,0
14 ربيع الآخر 1388,2,0
15 ربيع الآخر 1388,4,0
16 ربيع الآخر 1388,3,0
17 ربيع الآخر 1388,6,0
18 ربيع الآخر 1388,3,0
19 ربيع الآخر 1388,3,0
20 ربيع الآخر 1388,1,0
21 ربيع الآخر 1388,2,0
22 ربيع الآخر 1388,4,0
23 ربيع الآخر 1388,6,0
24 ربيع الآخر 1388,1,0
25 ربيع الآخر 1388,5,0
26 ربيع الآخر 1388,2,0
27 ربيع الآخر 1388,3,0
28 ربيع الآخر 1388,2,0
29 ربيع الآخر 1388,3,0
1 جمادى الأولى 1388,3,0
2 جمادى الأولى 1388,2,0
3 جمادى الأولى 1388,2,0
4 جمادى الأولى 1388,3,0
5 جمادى الأولى 1388,2,0
6 جمادى الأولى 1388,4,0
7 جمادى الأولى 1388,1,0
8 جمادى الأولى 1388,1,0
9 جمادى الأولى 1388,4,0
10 جمادى الأولى 1388,4,0
11 جمادى الأولى 1388,5,0
12 جمادى الأولى 1388,4,0
13 جمادى الأولى 1388,1,0
14 جمادى الأولى 1388,3,0
15 جمادى الأولى 1388,1,0
16 جمادى الأولى 1388,4,0
17 جمادى الأولى 1388,2,0
18 جمادى الأولى 1388,2,0
19 جمادى الأولى 1388,1,0
20 جمادى الأولى 1388,2,0
21 جمادى الأولى 1388,5,0
22 جمادى الأولى 1388,2,0
23 جمادى الأولى 1388,2,0
24 جمادى الأولى 1388,4,0
25 جمادى الأولى 1388,2,0
26 جمادى الأولى 1388,2,0
27 جمادى الأولى 1388,1,0
28 جمادى الأولى 1388,2,0
29 جمادى الأولى 1388,4,0
30 جمادى الأولى 1388,2,0
1 جمادى الآخرة 1388,4,0
2 جمادى الآخرة 1388,2,0
3 جمادى الآخرة 1388,4,0
4 جمادى الآخرة 1388,3,0
5 جمادى الآخرة 1388,1,0
6 جمادى الآخرة 1388,7,0
7 جمادى الآخرة 1388,2,0
8 جمادى الآخرة 1388,4,0
9 جمادى الآخرة 1388,4,0
10 جمادى الآخرة 1388,2,0
11 جمادى الآخرة 1388,4,0
12 جمادى الآخرة 1388,3,0
13 جمادى الآخرة 1388,4,0
14 جمادى الآخرة 1388,3,0
16 جمادى الآخرة 1388,4,0
17 جمادى الآخرة 1388,3,0
18 جمادى الآخرة 1388,3,0
19 جمادى الآخرة 1388,2,0
20 جمادى الآخرة 1388,3,0
21 جمادى الآخرة 1388,2,0
22 جمادى الآخرة 1388,2,0
23 جمادى الآخرة 1388,2,0
24 جمادى الآخرة 1388,5,0
25 جمادى الآخرة 1388,3,0
26 جمادى الآخرة 1388,2,0
27 جمادى الآخرة 1388,1,0
28 جمادى الآخرة 1388,2,0
29 جمادى الآخرة 1388,4,0
1 رجب 1388,3,0
2 رجب 1388,2,0
3 رجب 1388,3,0
4 رجب 1388,2,0
5 رجب 1388,3,0
6 رجب 1388,1,0
7 رجب 1388,2,0
8 رجب 1388,2,0
9 رجب 1388,5,0
10 رجب 1388,3,0
11 رجب 1388,4,0
12 رجب 1388,2,0
13 رجب 1388,2,0
14 رجب 1388,5,0
15 رجب 1388,3,0
16 رجب 1388,2,0
17 رجب 1388,4,0
18 رجب 1388,6,0
19 رجب 1388,2,0
20 رجب 1388,2,0
21 رجب 1388,2,0
22 رجب 1388,4,0
23 رجب 1388,2,0
24 رجب 1388,3,0
25 رجب 1388,3,0
26 رجب 1388,1,0
27 رجب 1388,6,0
29 رجب 1388,4,0
30 رجب 1388,2,0
1 شعبان 1388,1,0
2 شعبان 1388,5,0
3 شعبان 1388,5,0
4 شعبان 1388,3,0
5 شعبان 1388,7,0
6 شعبان 1388,3,0
7 شعبان 1388,7,0
8 شعبان 1388,3,0
9 شعبان 1388,4,0
10 شعبان 1388,4,0
11 شعبان 1388,2,0
12 شعبان 1388,5,0
13 شعبان 1388,4,0
14 شعبان 1388,1,0
15 شعبان 1388,6,0
16 شعبان 1388,3,0
17 شعبان 1388,2,0
18 شعبان 1388,5,0
20 شعبان 1388,1,0
21 شعبان 1388,4,0
22 شعبان 1388,5,0
23 شعبان 1388,5,0
24 شعبان 1388,4,0
26 شعبان 1388,4,0
27 شعبان 1388,2,0
28 شعبان 1388,6,0
29 شعبان 1388,1,0
1 رمضان 1388,2,0
2 رمضان 1388,3,0
3 رمضان 1388,6,0
4 رمضان 1388,5,0
5 رمضان 1388,3,0
6 رمضان 1388,2,0
7 رمضان 1388,1,0
8 رمضان 1388,3,0
9 رمضان 1388,1,0
10 رمضان 1388,2,0
11 رمضان 1388,3,0
12 رمضان 1388,3,0
13 رمضان 1388,1,0
14 رمضان 1388,3,0
15 رمضان 1388,4,0
16 رمضان 1388,3,0
17 رمضان 1388,3,0
18 رمضان 1388,3,0
19 رمضان 1388,6,0
20 رمضان 1388,5,0
21 رمضان 1388,6,0
22 رمضان 1388,4,0
23 رمضان 1388,8,0
24 رمضان 1388,5,0
25 رمضان 1388,3,0
26 رمضان 1388,1,0
27 رمضان 1388,3,0
28 رمضان 1388,3,0
29 رمضان 1388,7,0
1 شوال 1388,6,0
2 شوال 1388,1,0
3 شوال 1388,3,0
4 شوال 1388,1,0
5 شوال 1388,2,0
6 شوال 1388,4,0
7 شوال 1388,3,0
8 شوال 1388,8,0
9 شوال 1388,5,0
10 شوال 1388,2,0
11 شوال 1388,4,0
12 شوال 1388,2,0
13 شوال 1388,3,0
14 شوال 1388,4,0
15 شوال 1388,2,0
16 شوال 1388,4,0
17 شوال 1388,1,0
18 شوال 1388,8,0
19 شوال 1388,1,0
20 شوال 1388,5,0
21 شوال 1388,2,0
22 شوال 1388,5,0
23 شوال 1388,3,0
24 شوال 1388,7,0
25 شوال 1388,3,0
26 شوال 1388,5,0
27 شوال 1388,2,0
28 شوال 1388,2,0
29 شوال 1388,6,0
1 ذو القعدة 1388,3,0
2 ذو القعدة 1388,7,0
3 ذو القعدة 1388,2,0
4 ذو القعدة 1388,6,0
5 ذو القعدة 1388,2,0
6 ذو القعدة 1388,1,0
7 ذو القعدة 1388,4,0
8 ذو القعدة 1388,3,0
9 ذو القعدة 1388,3,0
10 ذو القعدة 1388,3,0
11 ذو القعدة 1388,4,0
12 ذو القعدة 1388,5,0
13 ذو القعدة 1388,6,0
14 ذو القعدة 1388,6,0
15 ذو القعدة 1388,6,0
16 ذو القعدة 1388,3,0
18 ذو القعدة 1388,1,0
19 ذو القعدة 1388,3,0
20 ذو القعدة 1388,5,0
21 ذو القعدة 1388,6,0
22 ذو القعدة 1388,6,0
23 ذو القعدة 1388,3,0
24 ذو القعدة 1388,7,0
25 ذو القعدة 1388,8,0
26 ذو القعدة 1388,5,0
27 ذو القعدة 1388,2,0
28 ذو القعدة 1388,4,0
29 ذو القعدة 1388,1,0
30 ذو القعدة 1388,5,0
1 ذو الحجة 1388,3,0
2 ذو الحجة 1388,6,0
3 ذو الحجة 1388,3,0
4 ذو الحجة 1388,4,0
5 ذو الحجة 1388,3,0
6 ذو الحجة 1388,3,0
7 ذو الحجة 1388,4,0
8 ذو الحجة 1388,4,0
9 ذو الحجة 1388,5,0
10 ذو الحجة 1388,5,0
12 ذو الحجة 1388,3,0
13 ذو الحجة 1388,7,0
14 ذو الحجة 1388,5,0
15 ذو الحجة 1388,3,0
16 ذو الحجة 1388,4,0
17 ذو الحجة 1388,3,0
18 ذو الحجة 1388,4,0
19 ذو الحجة 1388,2,0
20 ذو الحجة 1388,3,0
21 ذو الحجة 1388,4,0
22 ذو الحجة 1388,2,0
23 ذو الحجة 1388,3,0
24 ذو الحجة 1388,4,0
26 ذو الحجة 1388,5,0
27 ذو الحجة 1388,3,0
28 ذو الحجة 1388,2,0
29 ذو الحجة 1388,3,0
1 محرم 1389,6,0
2 محرم 1389,3,0
3 محرم 1389,4,0
4 محرم 1389,2,0
5 محرم 1389,4,0
6 محرم 1389,4,0
7 محرم 1389,5,0
8 محرم 1389,2,0
9 محرم 1389,2,0
10 محرم 1389,2,0
11 محرم 1389,2,0
12 محرم 1389,4,0
13 محرم 1389,6,0
14 محرم 1389,1,0
15 محرم 1389,2,0
16 محرم 1389,7,0
17 محرم 1389,6,0
18 محرم 1389,2,0
19 محرم 1389,3,0
20 محرم 1389,1,0
21 محرم 1389,3,0
22 محرم 1389,2,0
23 محرم 1389,8,0
24 محرم 1389,3,0
25 محرم 1389,2,0
26 محرم 1389,5,0
27 محرم 1389,3,0
28 محرم 1389,2,0
29 محرم 1389,1,0
30 محرم 1389,5,0
1 صفر 1389,4,0
2 صفر 1389,5,0
3 صفر 1389,4,0
4 صفر 1389,2,0
5 صفر 1389,4,0
6 صفر 1389,7,0
7 صفر 1389,2,0
8 صفر 1389,2,0
9 صفر 1389,4,0
10 صفر 1389,6,0
11 صفر 1389,6,0
12 صفر 1389,5,0
13 صفر 1389,5,0
14 صفر 1389,3,0
15 صفر 1389,4,0
16 صفر 1389,3,0
17 صفر 1389,4,0
18 صفر 1389,4,0
20 صفر 1389,4,0
21 صفر 1389,2,0
23 صفر 1389,2,0
24 صفر 1389,3,0
25 صفر 1389,7,0
26 صفر 1389,5,0
27 صفر 1389,3,0
28 صفر 1389,4,0
29 صفر 1389,1,0
1 ربيع الأول 1389,4,0
2 ربيع الأول 1389,5,0
3 ربيع الأول 1389,5,0
4 ربيع الأول 1389,1,0
5 ربيع الأول 1389,4,0
6 ربيع الأول 1389,3,0
7 ربيع الأول 1389,1,0
8 ربيع الأول 1389,5,0
9 ربيع الأول 1389,2,0
10 ربيع الأول 1389,3,0
11 ربيع الأول 1389,2,0
12 ربيع الأول 1389,5,0
14 ربيع الأول 1389,2,0
15 ربيع الأول 1389,1,0
16 ربيع الأول 1389,9,0
17 ربيع الأول 1389,4,0
18 ربيع الأول 1389,6,0
19 ربيع الأول 1389,3,0
20 ربيع الأول 1389,4,0
21 ربيع الأول 1389,2,0
22 ربيع الأول 1389,3,0
23 ربيع الأول 1389,3,0
24 ربيع الأول 1389,6,0
25 ربيع الأول 1389,8,0
26 ربيع الأول 1389,2,0
27 ربيع الأول 1389,2,0
28 ربيع الأول 1389,4,0
29 ربيع الأول 1389,5,0
30 ربيع الأول 1389,3,0
1 ربيع الآخر 1389,3,0
2 ربيع الآخر 1389,5,0
3 ربيع الآخر 1389,5,0
4 ربيع الآخر 1389,4,0
5 ربيع الآخر 1389,3,0
6 ربيع الآخر 1389,4,0
7 ربيع الآخر 1389,2,0
8 ربيع الآخر 1389,3,0
9 ربيع الآخر 1389,3,0
10 ربيع الآخر 1389,3,0
11 ربيع الآخر 1389,2,0
12 ربيع الآخر 1389,4,0
13 ربيع الآخر 1389,3,0
14 ربيع الآخر 1389,5,0
15 ربيع الآخر 1389,6,0
16 ربيع الآخر 1389,1,0
17 ربيع الآخر 1389,3,0
19 ربيع الآخر 1389,6,0
20 ربيع الآخر 1389,3,0
21 ربيع الآخر 1389,3,0
22 ربيع الآخر 1389,4,0
23 ربيع الآخر 1389,3,0
24 ربيع الآخر 1389,3,0
26 ربيع الآخر 1389,5,0
27 ربيع الآخر 1389,4,0
28 ربيع الآخر 1389,6,0
29 ربيع الآخر 1389,1,0
1 جمادى الأولى 1389,6,0
2 جمادى الأولى 1389,5,0
3 جمادى الأولى 1389,6,0
4 جمادى الأولى 1389,3,0
5 جمادى الأولى 1389,4,0
6 جمادى الأولى 1389,6,0
7 جمادى الأولى 1389,2,0
8 جمادى الأولى 1389,3,0
9 جمادى الأولى 1389,1,0
10 جمادى الأولى 1389,2,0
11 جمادى الأولى 1389,6,0
12 جمادى الأولى 1389,5,0
13 جمادى الأولى 1389,6,0
14 جمادى الأولى 1389,2,0
15 جمادى الأولى 1389,1,0
16 جمادى الأولى 1389,2,0
17 جمادى الأولى 1389,8,0
18 جمادى الأولى 1389,6,0
19 جمادى الأولى 1389,3,0
20 جمادى الأولى 1389,4,0
21 جمادى الأولى 1389,4,0
22 جمادى الأولى 1389,4,0
23 جمادى الأولى 1389,3,0
24 جمادى الأولى 1389,4,0
25 جمادى الأولى 1389,4,0
26 جمادى الأولى 1389,3,0
27 جمادى الأولى 1389,3,0
28 جمادى الأولى 1389,3,0
29 جمادى الأولى 1389,1,0
30 جمادى الأولى 1389,3,0
1 جمادى الآخرة 1389,2,0
2 جمادى الآخرة 1389,6,0
3 جمادى الآخرة 1389,6,0
4 جمادى الآخرة 1389,6,0
5 جمادى الآخرة 1389,6,0
6 جمادى الآخرة 1389,3,0
7 جمادى الآخرة 1389,8,0
8 جمادى الآخرة 1389,6,0
9 جمادى الآخرة 1389,6,0
10 جمادى الآخرة 1389,2,0
11 جمادى الآخرة 1389,3,0
12 جمادى الآخرة 1389,7,0
13 جمادى الآخرة 1389,5,0
14 جمادى الآخرة 1389,2,0
15 جمادى الآخرة 1389,8,0
16 جمادى الآخرة 1389,3,0
17 جمادى الآخرة 1389,3,0
18 جمادى الآخرة 1389,3,0
19 جمادى الآخرة 1389,4,0
20 جمادى الآخرة 1389,5,0
21 جمادى الآخرة 1389,2,0
22 جمادى الآخرة 1389,5,0
23 جمادى الآخرة 1389,3,0
24 جمادى الآخرة 1389,5,0
25 جمادى الآخرة 1389,5,0
26 جمادى الآخرة 1389,2,0
27 جمادى الآخرة 1389,1,0
28 جمادى الآخرة 1389,6,0
29 جمادى الآخرة 1389,3,0
1 رجب 1389,4,0
2 رجب 1389,4,0
3 رجب 1389,2,0
4 رجب 1389,3,0
5 رجب 1389,7,0
6 رجب 1389,1,0
7 رجب 1389,1,0
8 رجب 1389,5,0
9 رجب 1389,5,0
10 رجب 1389,3,0
11 رجب 1389,4,0
12 رجب 1389,5,0
13 رجب 1389,4,0
14 رجب 1389,2,0
15 رجب 1389,1,0
16 رجب 1389,2,0
17 رجب 1389,7,0
18 رجب 1389,1,0
19 رجب 1389,5,0
20 رجب 1389,3,0
21 رجب 1389,4,0
22 رجب 1389,2,0
23 رجب 1389,3,0
24 رجب 1389,7,0
25 رجب 1389,2,0
26 رجب 1389,2,0
27 رجب 1389,5,0
28 رجب 1389,7,0
29 رجب 1389,4,0
30 رجب 1389,3,0
1 شعبان 1389,5,0
2 شعبان 1389,6,0
3 شعبان 1389,5,0
4 شعبان 1389,3,0
5 شعبان 1389,3,0
6 شعبان 1389,1,0
7 شعبان 1389,2,0
8 شعبان 1389,8,0
9 شعبان 1389,3,0
10 شعبان 1389,1,0
12 شعبان 1389,4,0
13 شعبان 1389,4,0
14 شعبان 1389,5,0
15 شعبان 1389,4,0
16 شعبان 1389,2,0
17 شعبان 1389,2,0
18 شعبان 1389,2,0
19 شعبان 1389,1,0
20 شعبان 1389,4,0
21 شعبان 1389,2,0
22 شعبان 1389,3,0
23 شعبان 1389,3,0
24 شعبان 1389,3,0
25 شعبان 1389,5,0
26 شعبان 1389,2,0
27 شعبان 1389,4,0
28 شعبان 1389,3,0
29 شعبان 1389,3,0
1 رمضان 1389,5,0
2 رمضان 1389,4,0
3 رمضان 1389,3,0
4 رمضان 1389,5,0
5 رمضان 1389,1,0
6 رمضان 1389,5,0
7 رمضان 1389,6,0
8 رمضان 1389,5,0
9 رمضان 1389,2,0
10 رمضان 1389,3,0
11 رمضان 1389,4,0
12 رمضان 1389,4,0
13 رمضان 1389,3,0
14 رمضان 1389,3,0
15 رمضان 1389,1,0
16 رمضان 1389,4,0
17 رمضان 1389,3,0
18 رمضان 1389,5,0
19 رمضان 1389,5,0
20 رمضان 1389,4,0
21 رمضان 1389,5,0
22 رمضان 1389,2,0
23 رمضان 1389,6,0
24 رمضان 1389,3,0
25 رمضان 1389,3,0
26 رمضان 1389,5,0
27 رمضان 1389,5,0
28 رمضان 1389,2,0
29 رمضان 1389,1,0
